The SAS System                                                                        11:10 Thursday, March 28, 2019   1

The MEANS Procedure

Variable      N            Mean         Std Dev         Minimum         Maximum
-------------------------------------------------------------------------------
rsupply1    126       0.1266067       0.0315774       0.0662539       0.1867472
rsupply2    126       0.2788413       0.0508251       0.1817189       0.3779807
rsupply3    126       0.3134910       0.0307386       0.2559258       0.3897296
rsupply4    126       0.2810610       0.0445367       0.2037366       0.4084046
rsupply5    126       0.1817130       0.0249233       0.1343178       0.2454311
rsupply6    126       0.0993481       0.0226877       0.0599764       0.1629735
shs         126       0.5242114       0.0408827       0.4384094       0.6092099
scoll1      126       0.4378066       0.0415674       0.3486102       0.5372164
scoll2      126       0.4576762       0.0453617       0.3613141       0.5698111
logrels1    126      -0.1815493       0.1722374      -0.5582086       0.2032477
logrels2    126      -0.1375458       0.1760127      -0.5224151       0.2621516
-------------------------------------------------------------------------------
The SAS System                                                                        11:10 Thursday, March 28, 2019   2

The CORR Procedure

  11  Variables:    rsupply1 rsupply2 rsupply3 rsupply4 rsupply5 rsupply6 shs      scoll1   scoll2   logrels1 logrels2 


                                    Simple Statistics
 
Variable           N          Mean       Std Dev           Sum       Minimum       Maximum

rsupply1         124       0.12670       0.03182      15.71136       0.06625       0.18675
rsupply2         124       0.27865       0.05121      34.55305       0.18172       0.37798
rsupply3         124       0.31346       0.03099      38.86923       0.25593       0.38973
rsupply4         124       0.28118       0.04488      34.86637       0.20374       0.40840
rsupply5         124       0.18176       0.02512      22.53855       0.13432       0.24543
rsupply6         124       0.09942       0.02286      12.32782       0.05998       0.16297
shs              124       0.52408       0.04119      64.98561       0.43841       0.60921
scoll1           124       0.43791       0.04189      54.30098       0.34861       0.53722
scoll2           124       0.45779       0.04571      56.76655       0.36131       0.56981
logrels1         124      -0.18108       0.17357     -22.45369      -0.55821       0.20325
logrels2         124      -0.13706       0.17737     -16.99546      -0.52242       0.26215


                                      Pearson Correlation Coefficients, N = 124 
                                              Prob > |r| under H0: Rho=0
 
          rsupply1  rsupply2  rsupply3  rsupply4  rsupply5  rsupply6       shs    scoll1    scoll2  logrels1  logrels2

rsupply1   1.00000  -0.50914   0.13303  -0.21995  -0.17760  -0.23665  -0.04214  -0.18645  -0.19452  -0.07990  -0.08644
                      <.0001    0.1408    0.0141    0.0485    0.0081    0.6422    0.0381    0.0304    0.3777    0.3398

rsupply2  -0.50914   1.00000  -0.37299  -0.52246  -0.58765  -0.38000   0.82750  -0.69769  -0.67735  -0.76458  -0.75338
            <.0001              <.0001    <.0001    <.0001    <.0001    <.0001    <.0001    <.0001    <.0001    <.0001

rsupply3   0.13303  -0.37299   1.00000  -0.35915  -0.21002  -0.47430  -0.01562  -0.01495  -0.06114   0.00317  -0.02128
            0.1408    <.0001              <.0001    0.0192    <.0001    0.8633    0.8691    0.4999    0.9722    0.8145

rsupply4  -0.21995  -0.52246  -0.35915   1.00000   0.94140   0.92880  -0.90348   0.93854   0.95296   0.92681   0.93554
            0.0141    <.0001    <.0001              <.0001    <.0001    <.0001    <.0001    <.0001    <.0001    <.0001

rsupply5  -0.17760  -0.58765  -0.21002   0.94140   1.00000   0.74938  -0.90553   0.93091   0.92802   0.92431   0.92378
            0.0485    <.0001    0.0192    <.0001              <.0001    <.0001    <.0001    <.0001    <.0001    <.0001

rsupply6  -0.23665  -0.38000  -0.47430   0.92880   0.74938   1.00000  -0.77872   0.81968   0.85115   0.80390   0.82162
            0.0081    <.0001    <.0001    <.0001    <.0001              <.0001    <.0001    <.0001    <.0001    <.0001

shs       -0.04214   0.82750  -0.01562  -0.90348  -0.90553  -0.77872   1.00000  -0.97374  -0.97019  -0.99246  -0.99126
            0.6422    <.0001    0.8633    <.0001    <.0001    <.0001              <.0001    <.0001    <.0001    <.0001

scoll1    -0.18645  -0.69769  -0.01495   0.93854   0.93091   0.81968  -0.97374   1.00000   0.99836   0.99413   0.99444
            0.0381    <.0001    0.8691    <.0001    <.0001    <.0001    <.0001              <.0001    <.0001    <.0001

scoll2    -0.19452  -0.67735  -0.06114   0.95296   0.92802   0.85115  -0.97019   0.99836   1.00000   0.99140   0.99346
            0.0304    <.0001    0.4999    <.0001    <.0001    <.0001    <.0001    <.0001              <.0001    <.0001

logrels1  -0.07990  -0.76458   0.00317   0.92681   0.92431   0.80390  -0.99246   0.99413   0.99140   1.00000   0.99953
            0.3777    <.0001    0.9722    <.0001    <.0001    <.0001    <.0001    <.0001    <.0001              <.0001
The SAS System                                                                        11:10 Thursday, March 28, 2019   3

The CORR Procedure

                                      Pearson Correlation Coefficients, N = 124 
                                              Prob > |r| under H0: Rho=0
 
          rsupply1  rsupply2  rsupply3  rsupply4  rsupply5  rsupply6       shs    scoll1    scoll2  logrels1  logrels2

logrels2  -0.08644  -0.75338  -0.02128   0.93554   0.92378   0.82162  -0.99126   0.99444   0.99346   0.99953   1.00000
            0.3398    <.0001    0.8145    <.0001    <.0001    <.0001    <.0001    <.0001    <.0001    <.0001          
The SAS System                                                                        11:10 Thursday, March 28, 2019   4

Obs    rmsa       supply       rsupply1    rsupply2    rsupply3    rsupply4    rsupply5    rsupply6
 62    7160    797553623     0.10798     0.24241     0.38973     0.25988     0.17661     0.08327
 63    3000    794340804     0.08754     0.29509     0.35808     0.25928     0.17056     0.08872
 64    4920    783276004     0.13633     0.33305     0.29742     0.23321     0.15550     0.07771
 65    3160    762438375     0.15214     0.31626     0.29600     0.23559     0.15327     0.08232
 66    5880    732177976     0.12365     0.31558     0.33395     0.22683     0.15433     0.07250
 67    1000    727346689     0.13975     0.30381     0.31960     0.23684     0.15272     0.08412
 68    2000    724789919     0.09686     0.34842     0.30819     0.24652     0.15962     0.08690
 69    8160    711702730     0.11871     0.25608     0.28383     0.34137     0.19635     0.14502
 70    2840    706781597     0.18008     0.19708     0.32328     0.29956     0.19671     0.10285
 71    3320    664487480     0.07401     0.26836     0.36055     0.29707     0.20396     0.09312
 72    8520    627685229     0.14862     0.22699     0.36025     0.26414     0.17160     0.09254
 73     160    625995741     0.12461     0.26148     0.28231     0.33160     0.19489     0.13671
 74    8200    597591835     0.08861     0.24639     0.36446     0.30053     0.20233     0.09820
 75    8735    580275516     0.17406     0.18684     0.33003     0.30907     0.20270     0.10637
 76    7560    564980544     0.09077     0.36675     0.26895     0.27353     0.17167     0.10187
 77    3840    552974977     0.14359     0.33430     0.28709     0.23501     0.15353     0.08149
 78    9160    532968876     0.09896     0.29021     0.30237     0.30847     0.18763     0.12083
 79      80    503738038     0.09201     0.35696     0.30792     0.24312     0.15997     0.08315
 80    3640    500567795     0.10657     0.27412     0.25851     0.36079     0.23358     0.12722
 81    8400    497858796     0.09284     0.36171     0.30141     0.24403     0.15753     0.08650
 82    8000    495757698     0.08743     0.24556     0.27606     0.39095     0.24385     0.14710
 83     440    494764213     0.09628     0.27865     0.36706     0.25801     0.16494     0.09307
 84     680    493324389     0.17791     0.18864     0.32856     0.30489     0.19926     0.10563
 85    2320    485660145     0.17476     0.24619     0.31138     0.26766     0.18110     0.08657
 86    2960    484301629     0.11573     0.36514     0.29925     0.21988     0.14018     0.07970
 87    9320    481491465     0.10025     0.35719     0.30712     0.23544     0.15742     0.07803
 88    5480    480618940     0.08842     0.27494     0.27284     0.36380     0.21204     0.15176
 89    3240    478767713     0.09336     0.37798     0.25688     0.27178     0.17919     0.09259
 90     200    463089237     0.14073     0.27069     0.33706     0.25152     0.14771     0.10380
 91    9240    455928642     0.08125     0.25272     0.25762     0.40840     0.24543     0.16297
 92    8120    445688334     0.17448     0.18172     0.34152     0.30229     0.20103     0.10126
 93    7510    444624168     0.14098     0.27275     0.33863     0.24764     0.16040     0.08724
 94    1440    440794165     0.14202     0.31471     0.32103     0.22224     0.14881     0.07342
 95    1720    431258693     0.09915     0.21618     0.33495     0.34972     0.23083     0.11889
 96    2760    426383445     0.11375     0.35732     0.30000     0.22893     0.15141     0.07752
 97     240    422706327     0.09001     0.37689     0.25972     0.27338     0.16818     0.10520
 98    4900    411247001     0.15165     0.27833     0.31454     0.25548     0.16938     0.08611
 99    1760    403881181     0.14669     0.30918     0.31122     0.23292     0.15650     0.07642
100    4880    399276773     0.17575     0.23832     0.31468     0.27125     0.18247     0.08878
101    8720    392426827     0.18293     0.18556     0.31972     0.31179     0.20571     0.10607
102     760    388797927     0.14980     0.34078     0.27487     0.23455     0.16152     0.07303
103    4040    386397386     0.08909     0.30550     0.36027     0.24514     0.15485     0.09029
104    8560    385243341     0.11983     0.32655     0.32242     0.23120     0.15782     0.07339
105    9040    384068288     0.09466     0.26454     0.32495     0.31585     0.21162     0.10423
106    5160    383136500     0.14983     0.29412     0.32284     0.23321     0.14391     0.08930
107    3980    381423847     0.13860     0.27791     0.33105     0.25245     0.17058     0.08187
108    3660    380461939     0.12655     0.30816     0.28902     0.27628     0.17315     0.10313
109     600    376463943     0.13757     0.29178     0.28552     0.28513     0.19030     0.09484
110    7500    365019598     0.18675     0.19444     0.31930     0.29952     0.19590     0.10361
111    3720    364571963     0.09476     0.28854     0.35616     0.26055     0.16840     0.09215
112    2700    362101001     0.13356     0.26503     0.33533     0.26609     0.17733     0.08876
The SAS System                                                                        11:10 Thursday, March 28, 2019   6

Obs    rmsa      supply     rsupply1    rsupply2    rsupply3    rsupply4    rsupply5    rsupply6

113    2020    360987084     0.14477     0.26817     0.33026     0.25680     0.17138     0.08542
114    2640    359612446     0.10115     0.28163     0.35646     0.26077     0.16734     0.09343
115    1560    343295681     0.13673     0.32147     0.28627     0.25553     0.16763     0.08790
116    4400    341821515     0.14060     0.36592     0.28975     0.20374     0.14022     0.06352
117    5170    341562242     0.17856     0.18678     0.34013     0.29453     0.18032     0.11421
118    6080    336764280     0.14165     0.26856     0.34204     0.24775     0.15936     0.08839
119    7840    329349339     0.08890     0.23392     0.36747     0.30970     0.20554     0.10416
120    4000    315951325     0.09117     0.36892     0.26104     0.27887     0.16842     0.11046
121    5920    302481089     0.08090     0.27325     0.37210     0.27375     0.20112     0.07263
122    1160    296087866     0.08707     0.28546     0.27022     0.35725     0.20884     0.14841
123    3560    284525961     0.15149     0.31659     0.32626     0.20566     0.13852     0.06714
124    4280    265216930     0.14067     0.35267     0.27741     0.22925     0.13651     0.09274
125    4720    261589317     0.08704     0.34501     0.31989     0.24807     0.16047     0.08759
126    1080    244539438     0.12526     0.26054     0.37662     0.23758     0.16026     0.07731
127    2120    201793088     0.08241     0.33236     0.33374     0.25149     0.19152     0.05998
