The SAS System                                                                          22:04 Friday, March 22, 2019   1

The MEANS Procedure

Variable      N            Mean         Std Dev         Minimum         Maximum
-------------------------------------------------------------------------------
rsupply1    126       0.2004935       0.0559163       0.1014776       0.4533919
rsupply2    126       0.4014178       0.0481970       0.2729943       0.5343126
rsupply3    126       0.2013769       0.0360395       0.1051508       0.2963646
rsupply4    126       0.1967118       0.0456162       0.1202013       0.3857934
rsupply5    126       0.1034627       0.0205008       0.0516958       0.1595037
rsupply6    126       0.0932491       0.0288320       0.0497517       0.2441473
shs         126       0.6424517       0.0441542       0.4715993       0.7399784
scoll1      126       0.2974002       0.0534630       0.1969075       0.4905750
scoll2      126       0.3160501       0.0588206       0.2068579       0.5394045
logrels1    126      -0.7833689       0.2449052      -1.3122372       0.0394485
logrels2    126      -0.7235243       0.2501457      -1.2601523       0.1343360
-------------------------------------------------------------------------------
The SAS System                                                                          22:04 Friday, March 22, 2019   2

The CORR Procedure

  11  Variables:    rsupply1 rsupply2 rsupply3 rsupply4 rsupply5 rsupply6 shs      scoll1   scoll2   logrels1 logrels2 


                                    Simple Statistics
 
Variable           N          Mean       Std Dev           Sum       Minimum       Maximum

rsupply1         124       0.19995       0.05610      24.79396       0.10148       0.45339
rsupply2         124       0.40080       0.04833      49.69964       0.27299       0.53431
rsupply3         124       0.20187       0.03608      25.03230       0.10515       0.29636
rsupply4         124       0.19737       0.04561      24.47410       0.12020       0.38579
rsupply5         124       0.10377       0.02049      12.86734       0.05170       0.15950
rsupply6         124       0.09360       0.02890      11.60677       0.04975       0.24415
shs              124       0.64171       0.04405      79.57156       0.47160       0.73998
scoll1           124       0.29831       0.05330      36.99025       0.19691       0.49058
scoll2           124       0.31703       0.05867      39.31161       0.20686       0.53940
logrels1         124      -0.77898       0.24378     -96.59394      -1.31224       0.03945
logrels2         124      -0.71910       0.24907     -89.16802      -1.26015       0.13434


                                      Pearson Correlation Coefficients, N = 124 
                                              Prob > |r| under H0: Rho=0
 
          rsupply1  rsupply2  rsupply3  rsupply4  rsupply5  rsupply6       shs    scoll1    scoll2  logrels1  logrels2

rsupply1   1.00000  -0.22699  -0.55202  -0.55272  -0.42505  -0.57110   0.41633  -0.65981  -0.65571  -0.61044  -0.61077
                      0.0112    <.0001    <.0001    <.0001    <.0001    <.0001    <.0001    <.0001    <.0001    <.0001

rsupply2  -0.22699   1.00000  -0.35518  -0.49955  -0.44147  -0.47554   0.74943  -0.54770  -0.54444  -0.59788  -0.59343
            0.0112              <.0001    <.0001    <.0001    <.0001    <.0001    <.0001    <.0001    <.0001    <.0001

rsupply3  -0.55202  -0.35518   1.00000   0.26436   0.12585   0.32807  -0.47231   0.56464   0.54530   0.55959   0.54805
            <.0001    <.0001              0.0030    0.1637    0.0002    <.0001    <.0001    <.0001    <.0001    <.0001

rsupply4  -0.55272  -0.49955   0.26436   1.00000   0.89100   0.94678  -0.93257   0.94524   0.95203   0.94169   0.94651
            <.0001    <.0001    0.0030              <.0001    <.0001    <.0001    <.0001    <.0001    <.0001    <.0001

rsupply5  -0.42505  -0.44147   0.12585   0.89100   1.00000   0.69744  -0.81176   0.80509   0.80014   0.81646   0.81368
            <.0001    <.0001    0.1637    <.0001              <.0001    <.0001    <.0001    <.0001    <.0001    <.0001

rsupply6  -0.57110  -0.47554   0.32807   0.94678   0.69744   1.00000  -0.89652   0.92126   0.93548   0.90758   0.91717
            <.0001    <.0001    0.0002    <.0001    <.0001              <.0001    <.0001    <.0001    <.0001    <.0001

shs        0.41633   0.74943  -0.47231  -0.93257  -0.81176  -0.89652   1.00000  -0.95791  -0.95859  -0.97102  -0.97116
            <.0001    <.0001    <.0001    <.0001    <.0001    <.0001              <.0001    <.0001    <.0001    <.0001

scoll1    -0.65981  -0.54770   0.56464   0.94524   0.80509   0.92126  -0.95791   1.00000   0.99927   0.99525   0.99547
            <.0001    <.0001    <.0001    <.0001    <.0001    <.0001    <.0001              <.0001    <.0001    <.0001

scoll2    -0.65571  -0.54444   0.54530   0.95203   0.80014   0.93548  -0.95859   0.99927   1.00000   0.99360   0.99475
            <.0001    <.0001    <.0001    <.0001    <.0001    <.0001    <.0001    <.0001              <.0001    <.0001

logrels1  -0.61044  -0.59788   0.55959   0.94169   0.81646   0.90758  -0.97102   0.99525   0.99360   1.00000   0.99968
            <.0001    <.0001    <.0001    <.0001    <.0001    <.0001    <.0001    <.0001    <.0001              <.0001
The SAS System                                                                          22:04 Friday, March 22, 2019   3

The CORR Procedure

                                      Pearson Correlation Coefficients, N = 124 
                                              Prob > |r| under H0: Rho=0
 
          rsupply1  rsupply2  rsupply3  rsupply4  rsupply5  rsupply6       shs    scoll1    scoll2  logrels1  logrels2

logrels2  -0.61077  -0.59343   0.54805   0.94651   0.81368   0.91717  -0.97116   0.99547   0.99475   0.99968   1.00000
            <.0001    <.0001    <.0001    <.0001    <.0001    <.0001    <.0001    <.0001    <.0001    <.0001          
The SAS System                                                                          22:04 Friday, March 22, 2019   4

Obs    rmsa      supply      rsupply1    rsupply2    rsupply3    rsupply4    rsupply5    rsupply6
 62    4920    26857783     0.21388     0.39958     0.19777     0.18877     0.10364     0.08512
 63    3000    26681446     0.18485     0.45223     0.20194     0.16098     0.08770     0.07328
 64    5190    26625082     0.15817     0.42813     0.18725     0.22645     0.12500     0.10145
 65    6640    26139422     0.21468     0.32044     0.20058     0.26430     0.14196     0.12234
 66     160    25912864     0.15607     0.41159     0.20434     0.22800     0.11086     0.11714
 67     240    25649151     0.20965     0.47501     0.16083     0.15452     0.08005     0.07446
 68    3600    25282255     0.20624     0.42462     0.20049     0.16865     0.10522     0.06343
 69    8560    24763040     0.17921     0.41636     0.20803     0.19639     0.11272     0.08367
 70      80    24060543     0.17946     0.45502     0.17919     0.18633     0.10400     0.08233
 71    8000    22259349     0.18553     0.43736     0.18741     0.18971     0.09875     0.09096
 72    2960    22091988     0.22817     0.48612     0.15723     0.12848     0.06719     0.06129
 73    3240    21015455     0.19384     0.51198     0.12812     0.16605     0.08739     0.07866
 74    9320    20786314     0.20269     0.52138     0.15343     0.12250     0.06924     0.05326
 75    2640    19869232     0.21163     0.46212     0.20149     0.12476     0.06524     0.05952
 76     640    19808875     0.17565     0.31722     0.21851     0.28862     0.14500     0.14362
 77    8400    19737187     0.18639     0.44413     0.18822     0.18126     0.09275     0.08850
 78    3640    19302706     0.34245     0.38455     0.12573     0.14726     0.08140     0.06586
 79     200    19240088     0.17027     0.40227     0.20949     0.21797     0.10486     0.11312
 80    5480    19079910     0.19713     0.40434     0.17987     0.21865     0.10639     0.11227
 81    5920    18924862     0.12020     0.42322     0.23225     0.22433     0.11418     0.11015
 82    4120    18711112     0.19225     0.45520     0.21903     0.13352     0.06642     0.06709
 83    2800    18670315     0.22495     0.39679     0.22434     0.15391     0.08992     0.06399
 84    8735    18131815     0.18541     0.35691     0.26209     0.19559     0.09589     0.09970
 85    4400    17989905     0.20259     0.43100     0.18575     0.18066     0.10796     0.07271
 86    8960    17929674     0.20357     0.39550     0.21105     0.18988     0.11116     0.07872
 87    3560    17777605     0.26874     0.34221     0.20157     0.18749     0.11601     0.07148
 88    8520    17609234     0.16026     0.37988     0.24196     0.21790     0.09741     0.12049
 89    7560    17312828     0.18633     0.53431     0.14997     0.12939     0.07505     0.05434
 90    8200    17011729     0.13615     0.47977     0.21910     0.16498     0.08053     0.08445
 91    3840    16733676     0.22526     0.39148     0.16873     0.21453     0.11172     0.10281
 92    1440    16276408     0.22608     0.43393     0.18757     0.15242     0.08707     0.06535
 93    9240    16208468     0.21014     0.40635     0.18818     0.19534     0.10766     0.08767
 94     760    16034031     0.19049     0.38525     0.18780     0.23647     0.12758     0.10888
 95    2840    15882062     0.24397     0.32096     0.25106     0.18402     0.09228     0.09174
 96    2320    15341734     0.27624     0.36454     0.20743     0.15179     0.08283     0.06897
 97    1760    15339350     0.21710     0.34490     0.21955     0.21845     0.12104     0.09741
 98    2760    15252431     0.18100     0.49880     0.18042     0.13979     0.07435     0.06544
 99    5160    14858920     0.24407     0.41472     0.18406     0.15715     0.09222     0.06493
100    4040    14852527     0.14242     0.41030     0.22507     0.22221     0.09924     0.12298
101    9040    14782084     0.16952     0.43287     0.21093     0.18668     0.10612     0.08056
102    9160    14776133     0.18430     0.39209     0.18756     0.23604     0.12424     0.11181
103    1560    14275589     0.28040     0.38333     0.17799     0.15828     0.10144     0.05684
104    1160    13567390     0.21779     0.40710     0.17472     0.20039     0.10455     0.09584
105    4000    13266161     0.27496     0.47038     0.10515     0.14951     0.08512     0.06439
106     680    12877332     0.26184     0.36536     0.22943     0.14338     0.06359     0.07979
107    4720    12669355     0.10148     0.38933     0.20976     0.29943     0.13941     0.16003
108    2120    12387535     0.13153     0.45739     0.19809     0.21299     0.12037     0.09262
109    1720    11962418     0.11442     0.44230     0.25327     0.19001     0.09757     0.09244
110    8720    11426026     0.13530     0.45211     0.25779     0.15479     0.07236     0.08244
111    3720    11306222     0.18010     0.41506     0.18612     0.21872     0.10239     0.11633
112    7840    11184725     0.11916     0.40954     0.27720     0.19411     0.09212     0.10199
The SAS System                                                                          22:04 Friday, March 22, 2019   6

Obs    rmsa     supply     rsupply1    rsupply2    rsupply3    rsupply4    rsupply5    rsupply6

113    1080    11042353     0.18064     0.40176     0.22890     0.18870     0.10052     0.08818
114    3980    10706479     0.29194     0.40654     0.16812     0.13340     0.07987     0.05353
115    3660    10492860     0.32016     0.37940     0.14166     0.15879     0.09272     0.06606
116    4280    10455804     0.23523     0.34354     0.18908     0.23215     0.10843     0.12372
117    8120    10452457     0.22585     0.36331     0.25549     0.15535     0.08004     0.07532
118     600    10315957     0.27428     0.39948     0.15861     0.16762     0.09179     0.07583
119    6080    10027153     0.19287     0.42359     0.20694     0.17660     0.10747     0.06914
120     440     9698469     0.12609     0.27856     0.20956     0.38579     0.14165     0.24415
121    4900     9574959     0.13542     0.41632     0.23033     0.21793     0.12508     0.09285
122    7510     9285178     0.19212     0.44451     0.20464     0.15874     0.09600     0.06274
123    7500     9153923     0.12494     0.39394     0.28384     0.19728     0.09287     0.10441
124    5170     7968040     0.25962     0.37957     0.22508     0.13574     0.05170     0.08404
125    2020     6976932     0.20386     0.40878     0.24197     0.14538     0.07862     0.06676
126    4880     6876190     0.45339     0.27299     0.15341     0.12020     0.07045     0.04975
127    2700     6025956     0.24268     0.43315     0.19888     0.12529     0.07095     0.05434
